letter,ID,P1,P2
RMA3,concatenate175,-16.74451256,-44.21033478
RMA3,concatenate175,-9.420294762,-35.05506134
RMA3,concatenate175,-16.29478073,-41.92954636
RMA3,concatenate175,-12.90572357,-25.11275482
RMA3,concatenate175,-21.41049004,-22.0208416
RMA3,concatenate175,-18.7201252,-24.21328926
RMA3,concatenate175,-13.9336834,-48.72372437
RMA3,concatenate175,-7.268002033,-42.05804062
RMA3,concatenate175,-18.39085579,-12.28734112
RMA3,concatenate175,-7.011012077,-38.13894272
RMA3,concatenate175,-8.055034637,-36.74155807
RMA3,concatenate175,-6.80220747,-24.50240326
RMA3,concatenate175,-20.76801491,-15.27485085
RMA3,concatenate175,-5.838494778,-10.11095524
RMA3,concatenate175,-7.806075096,-35.88224792
RMA3,concatenate175,-7.637425423,-17.40305138
RMA3,concatenate175,-26.60651016,-33.93072891
RMA3,concatenate175,-14.20673561,-12.98603249
RMA3,concatenate175,-35.3200798,-13.34742451
RMA3,concatenate175,-7.259971142,-48.76387787
RMA3,concatenate175,-7.372404575,-14.69662285
RMA3,concatenate175,-10.4803791,-43.43936157
RMA3,concatenate175,-22.98455429,-30.30877304
RMA3,concatenate175,-26.45392227,-27.06427383
RMA3,concatenate175,-32.87064362,-36.53275299
RMA3,concatenate175,-9.091026306,-43.88106537
RMA3,concatenate175,-8.159436226,-40.50806808
RMA3,concatenate175,-9.243614197,-34.26802826
RMA3,concatenate175,-6.537186623,-42.54792786
RMA3,concatenate175,-30.14012337,-13.66063213
RMA3,concatenate175,-13.90959072,-35.27189636
RMA3,concatenate175,-9.950336456,-17.88490677
RMA3,concatenate175,-6.553248405,-21.20168495
RMA3,concatenate175,-33.29628372,-10.71327591
RMA3,concatenate175,-2.9553864,-39.57648087
RMA3,concatenate175,-9.41226387,-20.398592
RMA3,concatenate175,-18.47919655,-27.02411842
RMA3,concatenate175,-9.46848011,-41.20676041
RMA3,concatenate175,-8.055034637,-36.74155807
RMA3,concatenate175,-15.78079987,-20.0532608
RMA3,concatenate175,-19.31441498,-27.85933685
RMA3,concatenate175,-30.74244499,-19.1457653
RMA3,concatenate175,-9.540759087,-11.37181377
RMA3,concatenate175,-12.16687679,-17.6600399
RMA3,concatenate175,-6.80220747,-29.99556732
RMA3,concatenate175,-9.741532326,-16.45539856
RMA3,concatenate175,-8.761756897,-19.74808502
RMA3,concatenate175,-9.637129784,-34.05119324
RMA3,concatenate175,-15.40334606,-15.40334606
RMA3,concatenate175,-8.352179527,-7.741827488
RMA3,concatenate175,-14.47175694,-21.18562317
RMA3,concatenate175,-12.6888876,-30.99943542
RMA3,concatenate175,-12.75313568,-31.67403412
RMA3,concatenate175,-10.51250267,-23.94023705
RMA3,concatenate175,-9.902151108,-15.39531517
RMA3,concatenate175,-13.7810955,-30.26058769
RMA3,concatenate175,-9.942305565,-11.77336025
RMA3,concatenate175,-7.516961575,-42.91735077
RMA3,concatenate175,-14.9375515,-27.75493431
RMA3,concatenate175,-11.21119404,-36.23560715
RMA3,concatenate175,-10.65705967,-19.20198059
RMA3,concatenate175,-13.70881748,-13.70881748
RMA3,concatenate175,-17.87687683,-33.13566589
RMA3,concatenate175,-7.693642139,-9.52469635
RMA3,concatenate175,-7.91850853,-35.9946785
RMA3,concatenate175,-40.21895599,-18.24629974
RMA3,concatenate175,-15.04195404,-43.72847748
RMA3,concatenate175,-21.58717155,-11.8215456
RMA3,concatenate175,-7.749858856,-38.26743698
RMA3,concatenate175,-13.37954903,-43.89712524
RMA3,concatenate175,-9.460449219,-36.92626953
RMA3,concatenate175,-7.508930206,-23.98842239
RMA3,concatenate175,-17.01756477,-53.02830887
RMA3,concatenate175,-9.934274673,-40.45185471
RMA3,concatenate175,-11.05860615,-57.44532394
RMA3,concatenate175,-7.806075096,-9.026778221
RMA3,concatenate175,-21.19365501,-41.94560623
RMA3,concatenate175,-32.83852005,-17.57973099
RMA3,concatenate175,-8.777819633,-31.97117805
RMA3,concatenate175,-15.58002663,-16.19037819
RMA3,concatenate175,-10.00655365,-50.28975677
RMA3,concatenate175,-9.572882652,-34.59729767
RMA3,concatenate175,-8.705540657,-36.78171158
RMA3,concatenate175,-13.37954903,-35.35220337
RMA3,concatenate175,-14.75284004,-32.45303345
RMA3,concatenate175,-17.18621445,-17.79656601
RMA3,concatenate175,-14.47175694,-34.00300598
RMA3,concatenate175,-14.03808594,-31.12792969
RMA3,concatenate175,-11.31559658,-19.25016785
RMA3,concatenate175,-34.85428619,-23.86795807
RMA3,concatenate175,-34.76594543,-26.83137512
RMA3,concatenate175,-40.32335663,-33.60948944
RMA3,concatenate175,-28.28497696,-28.89532852
RMA3,concatenate175,-20.02113724,-26.73500443
RMA3,concatenate175,-17.14606094,-13.48395061
RMA3,concatenate175,-20.22994232,-28.7748642
RMA3,concatenate175,-55.24484634,-38.15500259
RMA3,concatenate175,-4.802503109,-36.54078293
RMA3,concatenate175,-8.263838768,-33.28825378
RMA3,concatenate175,-25.67492104,-22.01281166
RMA3,concatenate175,-12.50417614,-52.78738022
RMA3,concatenate175,-4.778410435,-46.28231812
RMA3,concatenate175,-21.7317276,-31.4973526
RMA3,concatenate175,-8.095189095,-18.47116661
RMA3,concatenate175,-20.59133339,-34.62942123
RMA3,concatenate175,-16.90513229,-19.34653854
RMA3,concatenate175,-9.050870895,-56.04794312
RMA3,concatenate175,-11.29150391,-25.93994141
RMA3,concatenate175,-18.90483665,-43.92924881
RMA3,concatenate175,-26.33345795,-27.55416107
RMA3,concatenate175,-8.617199898,-48.90040207
RMA3,concatenate175,-18.50329018,-46.57946014
RMA3,concatenate175,-7.966693878,-10.40810013
RMA3,concatenate175,-7.404528141,-28.15648079
RMA3,concatenate175,-5.461040497,-9.733501434
RMA3,concatenate175,-14.22279739,-41.07826614
RMA3,concatenate175,-14.5038805,-10.23141956
RMA3,concatenate175,-13.39561081,-11.56455612
RMA3,concatenate175,-10.23945045,-12.6808567
RMA3,concatenate175,-8.866159439,-13.74897194
RMA3,concatenate175,-11.50833893,-11.50833893
RMA3,concatenate175,-5.934865952,-11.42803001
RMA3,concatenate175,-7.541054249,-11.81351471
RMA3,concatenate175,-7.444683075,-33.0794487
RMA3,concatenate175,-5.822432518,-8.874190331
RMA3,concatenate175,-7.597270966,-9.428325653
RMA3,concatenate175,-3.84682107,-13.61244583
RMA3,concatenate175,-7.019042969,-10.68115234
RMA3,concatenate175,-6.87448597,-10.53659534
RMA3,concatenate175,-6.480969906,-6.480969906
RMA3,concatenate175,-16.68026543,-11.79745293
RMA3,concatenate175,-6.826300144,-11.09876156
RMA3,concatenate175,-8.151405334,-12.42386627
RMA3,concatenate175,-13.25105381,-25.45808411
RMA3,concatenate175,-5.589535236,-15.96551228
RMA3,concatenate175,-8.12731266,-13.01012516
RMA3,concatenate175,-11.49227715,-13.9336834
RMA3,concatenate175,-8.079127312,-25.77932167
RMA3,concatenate175,-13.66866302,-16.72042084
RMA3,concatenate175,-22.76771927,-12.39174271
RMA3,concatenate175,-9.942305565,-13.60441494
RMA3,concatenate175,-9.805779457,-15.29894352
RMA3,concatenate175,-11.08269978,-14.74480915
RMA3,concatenate175,-5.718030453,-13.65260029
RMA3,concatenate175,-8.914344788,-12.57645416
RMA3,concatenate175,-16.76057434,-10.04670811
RMA3,concatenate175,-11.00238991,-13.44379616
RMA3,concatenate175,-9.147242546,-10.36794567
RMA3,concatenate175,-8.376272202,-10.81767845
RMA3,concatenate175,-8.030941963,-14.13445759
RMA3,concatenate175,-12.58448505,-15.63624287
RMA3,concatenate175,-8.42445755,-11.47621536
RMA3,concatenate175,-11.01845169,-14.68056107
RMA3,concatenate175,-11.54849434,-13.37954903
RMA3,concatenate175,-7.822137356,-13.9256525
RMA3,concatenate175,-5.043431282,-6.87448597
RMA3,concatenate175,-8.954500198,-21.77188301
RMA3,concatenate175,-16.87300873,-10.15914154
RMA3,concatenate175,-9.091026306,-22.51876068
RMA3,concatenate175,-6.264134407,-11.14694691
RMA3,concatenate175,-5.75818491,-13.08240414
RMA3,concatenate175,-6.489000797,-12.5925169
RMA3,concatenate175,-20.73589134,-11.5806179
RMA3,concatenate175,-10.08686256,-18.02143288
RMA3,concatenate175,-7.629394531,-14.95361328
RMA3,concatenate175,-11.31559658,-12.53629971
RMA3,concatenate175,-9.797748566,-14.0702095
RMA3,concatenate175,-10.93011189,-14.59222126
RMA3,concatenate175,-7.838199139,-9.669253349
RMA3,concatenate175,-6.745990753,-12.23915482
RMA3,concatenate175,-6.906610012,-16.06188393
RMA3,concatenate175,-9.46848011,-10.68918324
RMA3,concatenate175,-6.440814972,-11.93397903
RMA3,concatenate175,-12.70494938,-8.432488441
RMA3,concatenate175,-10.04670811,-13.09846592
RMA3,concatenate175,-9.444387436,-24.09282494
RMA3,concatenate175,-9.187397003,-12.84950638
