"letter","ID","P1","P2","time","cell","sex","X","Y","age","animal","synapses","treatment","category","R_a","notes","days_alone","animal_or_slicing_problems","PPR","interval","baseline_range","baseline_mean","P1_transformed","P2_transformed","state"
"SW4_MA4","18719003",385.84,204.16,4.92,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,0.53,"t0to5",TRUE,295.72,130.47,69.04,"Baseline"
"SW4_MA4","18719005",493.33,187.73,5,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,0.38,"t0to5",TRUE,295.72,166.82,63.48,"Baseline"
"SW4_MA4","18719008",196.81,115.88,20.08,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,0.59,"t20to25",FALSE,295.72,66.55,39.19,"Post-modification"
"SW4_MA4","18719008",217.14,175.86,20.17,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,0.81,"t20to25",FALSE,295.72,73.43,59.47,"Post-modification"
"SW4_MA4","18719008",157.78,198.43,20.25,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1.26,"t20to25",FALSE,295.72,53.35,67.1,"Post-modification"
"SW4_MA4","18719008",155.43,130.03,20.33,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,0.84,"t20to25",FALSE,295.72,52.56,43.97,"Post-modification"
"SW4_MA4","18719008",160.36,120.04,20.42,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,0.75,"t20to25",FALSE,295.72,54.23,40.59,"Post-modification"
"SW4_MA4","18719008",212.09,128.39,20.5,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,0.61,"t20to25",FALSE,295.72,71.72,43.42,"Post-modification"
"SW4_MA4","18719008",211.75,177.23,20.58,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,0.84,"t20to25",FALSE,295.72,71.6,59.93,"Post-modification"
"SW4_MA4","18719008",143.82,100.57,20.67,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,0.7,"t20to25",FALSE,295.72,48.63,34.01,"Post-modification"
"SW4_MA4","18719008",106.53,139.61,20.75,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1.31,"t20to25",FALSE,295.72,36.02,47.21,"Post-modification"
"SW4_MA4","18719008",189.76,140.87,20.83,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,0.74,"t20to25",FALSE,295.72,64.17,47.64,"Post-modification"
"SW4_MA4","18719008",135.96,149.82,20.92,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1.1,"t20to25",FALSE,295.72,45.98,50.66,"Post-modification"
"SW4_MA4","18719008",103.67,144.47,21,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1.39,"t20to25",FALSE,295.72,35.06,48.85,"Post-modification"
"SW4_MA4","18719008",139.21,158.11,21.08,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1.14,"t20to25",FALSE,295.72,47.07,53.47,"Post-modification"
"SW4_MA4","18719008",145.85,90.22,21.17,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,0.62,"t20to25",FALSE,295.72,49.32,30.51,"Post-modification"
"SW4_MA4","18719008",115.11,109.14,21.25,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,0.95,"t20to25",FALSE,295.72,38.93,36.91,"Post-modification"
"SW4_MA4","18719008",153.62,112.84,21.33,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,0.73,"t20to25",FALSE,295.72,51.95,38.16,"Post-modification"
"SW4_MA4","18719008",118.02,114.19,21.42,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,0.97,"t20to25",FALSE,295.72,39.91,38.61,"Post-modification"
"SW4_MA4","18719008",109.88,92.84,21.5,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,0.84,"t20to25",FALSE,295.72,37.16,31.39,"Post-modification"
"SW4_MA4","18719008",110.29,117.21,21.58,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1.06,"t20to25",FALSE,295.72,37.3,39.64,"Post-modification"
"SW4_MA4","18719008",97.72,78.85,21.67,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,0.81,"t20to25",FALSE,295.72,33.04,26.66,"Post-modification"
"SW4_MA4","18719008",119.32,99.71,21.75,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,0.84,"t20to25",FALSE,295.72,40.35,33.72,"Post-modification"
"SW4_MA4","18719008",120.06,62.42,21.83,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,0.52,"t20to25",FALSE,295.72,40.6,21.11,"Post-modification"
"SW4_MA4","18719008",143.83,102.08,21.92,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,0.71,"t20to25",FALSE,295.72,48.64,34.52,"Post-modification"
"SW4_MA4","18719008",74.26,100.56,22,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1.35,"t20to25",FALSE,295.72,25.11,34,"Post-modification"
"SW4_MA4","18719008",68.26,59.64,22.08,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,0.87,"t20to25",FALSE,295.72,23.08,20.17,"Post-modification"
"SW4_MA4","18719008",115.39,81.25,22.17,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,0.7,"t20to25",FALSE,295.72,39.02,27.48,"Post-modification"
"SW4_MA4","18719008",91.63,74.89,22.25,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,0.82,"t20to25",FALSE,295.72,30.99,25.32,"Post-modification"
"SW4_MA4","18719008",105.32,80.32,22.33,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,0.76,"t20to25",FALSE,295.72,35.61,27.16,"Post-modification"
"SW4_MA4","18719008",74.24,94.77,22.42,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1.28,"t20to25",FALSE,295.72,25.1,32.05,"Post-modification"
"SW4_MA4","18719008",80.82,52.1,22.5,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,0.64,"t20to25",FALSE,295.72,27.33,17.62,"Post-modification"
"SW4_MA4","18719008",81.85,74.18,22.58,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,0.91,"t20to25",FALSE,295.72,27.68,25.08,"Post-modification"
"SW4_MA4","18719008",100.09,50.14,22.67,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,0.5,"t20to25",FALSE,295.72,33.85,16.96,"Post-modification"
"SW4_MA4","18719008",94.08,84.4,22.75,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,0.9,"t20to25",FALSE,295.72,31.81,28.54,"Post-modification"
"SW4_MA4","18719008",80.11,140.48,22.83,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1.75,"t20to25",FALSE,295.72,27.09,47.5,"Post-modification"
"SW4_MA4","18719008",87.85,78.37,22.92,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,0.89,"t20to25",FALSE,295.72,29.71,26.5,"Post-modification"
"SW4_MA4","18719008",104.99,90.07,23,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,0.86,"t20to25",FALSE,295.72,35.5,30.46,"Post-modification"
"SW4_MA4","18719008",115.51,129.41,23.08,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1.12,"t20to25",FALSE,295.72,39.06,43.76,"Post-modification"
"SW4_MA4","18719008",124.1,129.89,23.17,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1.05,"t20to25",FALSE,295.72,41.97,43.92,"Post-modification"
"SW4_MA4","18719008",89.07,99.85,23.25,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1.12,"t20to25",FALSE,295.72,30.12,33.76,"Post-modification"
"SW4_MA4","18719008",149.32,50.43,23.33,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,0.34,"t20to25",FALSE,295.72,50.49,17.05,"Post-modification"
"SW4_MA4","18719008",95.6,73.72,23.42,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,0.77,"t20to25",FALSE,295.72,32.33,24.93,"Post-modification"
"SW4_MA4","18719008",80.32,62.06,23.5,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,0.77,"t20to25",FALSE,295.72,27.16,20.99,"Post-modification"
"SW4_MA4","18719008",69.09,89.87,23.58,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1.3,"t20to25",FALSE,295.72,23.36,30.39,"Post-modification"
"SW4_MA4","18719008",69.08,95.6,23.67,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1.38,"t20to25",FALSE,295.72,23.36,32.33,"Post-modification"
"SW4_MA4","18719008",87.58,68.67,23.75,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,0.78,"t20to25",FALSE,295.72,29.62,23.22,"Post-modification"
"SW4_MA4","18719008",101.33,85.27,23.83,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,0.84,"t20to25",FALSE,295.72,34.27,28.83,"Post-modification"
"SW4_MA4","18719008",83.56,105.86,23.92,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1.27,"t20to25",FALSE,295.72,28.26,35.8,"Post-modification"
"SW4_MA4","18719008",115.19,108.95,24,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,0.95,"t20to25",FALSE,295.72,38.95,36.84,"Post-modification"
"SW4_MA4","18719008",107.09,155.09,24.08,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1.45,"t20to25",FALSE,295.72,36.21,52.44,"Post-modification"
"SW4_MA4","18719008",57.72,109.4,24.17,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1.9,"t20to25",FALSE,295.72,19.52,36.99,"Post-modification"
"SW4_MA4","18719008",132.31,111.26,24.25,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,0.84,"t20to25",FALSE,295.72,44.74,37.62,"Post-modification"
"SW4_MA4","18719008",120.34,97.88,24.33,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,0.81,"t20to25",FALSE,295.72,40.69,33.1,"Post-modification"
"SW4_MA4","18719008",71.9,104.63,24.42,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1.46,"t20to25",FALSE,295.72,24.31,35.38,"Post-modification"
"SW4_MA4","18719008",71,143.87,24.5,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,2.03,"t20to25",FALSE,295.72,24.01,48.65,"Post-modification"
"SW4_MA4","18719008",88.97,53.46,24.58,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,0.6,"t20to25",FALSE,295.72,30.09,18.08,"Post-modification"
"SW4_MA4","18719008",76.9,57.98,24.67,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,0.75,"t20to25",FALSE,295.72,26,19.61,"Post-modification"
"SW4_MA4","18719008",50.75,63.86,24.75,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1.26,"t20to25",FALSE,295.72,17.16,21.59,"Post-modification"
"SW4_MA4","18719008",35.11,52.89,24.83,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1.51,"t20to25",FALSE,295.72,11.87,17.89,"Post-modification"
"SW4_MA4","18719008",69.36,52.54,24.92,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,0.76,"t20to25",FALSE,295.72,23.45,17.77,"Post-modification"
"SW4_MA4","18719008",70.88,87.02,25,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1.23,"t20to25",FALSE,295.72,23.97,29.43,"Post-modification"
"SW5_MA5","18724003",49.2,49.2,0,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1,"t0to5",TRUE,105.88,46.47,46.47,"Baseline"
"SW5_MA5","18724003",114.3,114.3,0.08,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1,"t0to5",TRUE,105.88,107.96,107.96,"Baseline"
"SW5_MA5","18724003",129.17,129.17,0.17,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1,"t0to5",TRUE,105.88,122,122,"Baseline"
"SW5_MA5","18724003",43.44,43.44,0.25,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1,"t0to5",TRUE,105.88,41.03,41.03,"Baseline"
"SW5_MA5","18724003",193.51,193.51,0.33,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1,"t0to5",TRUE,105.88,182.77,182.77,"Baseline"
"SW5_MA5","18724003",50.98,50.98,0.42,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1,"t0to5",TRUE,105.88,48.15,48.15,"Baseline"
"SW5_MA5","18724003",59.83,59.83,0.5,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1,"t0to5",TRUE,105.88,56.51,56.51,"Baseline"
"SW5_MA5","18724003",31.87,31.87,0.58,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1,"t0to5",TRUE,105.88,30.1,30.1,"Baseline"
"SW5_MA5","18724003",79.64,79.64,0.67,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1,"t0to5",TRUE,105.88,75.22,75.22,"Baseline"
"SW5_MA5","18724003",136.92,136.92,0.75,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1,"t0to5",TRUE,105.88,129.32,129.32,"Baseline"
"SW5_MA5","18724003",122.99,122.99,0.83,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1,"t0to5",TRUE,105.88,116.16,116.16,"Baseline"
"SW5_MA5","18724003",64.75,64.75,0.92,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1,"t0to5",TRUE,105.88,61.16,61.16,"Baseline"
"SW5_MA5","18724003",67.95,67.95,1,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1,"t0to5",TRUE,105.88,64.18,64.18,"Baseline"
"SW5_MA5","18724003",114.49,114.49,1.08,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1,"t0to5",TRUE,105.88,108.14,108.14,"Baseline"
"SW5_MA5","18724003",41.49,41.49,1.17,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1,"t0to5",TRUE,105.88,39.19,39.19,"Baseline"
"SW5_MA5","18724003",76.26,76.26,1.25,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1,"t0to5",TRUE,105.88,72.03,72.03,"Baseline"
"SW5_MA5","18724003",54.36,54.36,1.33,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1,"t0to5",TRUE,105.88,51.34,51.34,"Baseline"
"SW5_MA5","18724003",48.84,48.84,1.42,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1,"t0to5",TRUE,105.88,46.13,46.13,"Baseline"
"SW5_MA5","18724003",141.49,141.49,1.5,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1,"t0to5",TRUE,105.88,133.64,133.64,"Baseline"
"SW5_MA5","18724003",97.52,97.52,1.58,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1,"t0to5",TRUE,105.88,92.11,92.11,"Baseline"
"SW5_MA5","18724003",35.34,35.34,1.67,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1,"t0to5",TRUE,105.88,33.38,33.38,"Baseline"
"SW5_MA5","18724003",141.4,141.4,1.75,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1,"t0to5",TRUE,105.88,133.55,133.55,"Baseline"
"SW5_MA5","18724003",92.16,92.16,1.83,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1,"t0to5",TRUE,105.88,87.05,87.05,"Baseline"
"SW5_MA5","18724003",76.42,76.42,1.92,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1,"t0to5",TRUE,105.88,72.18,72.18,"Baseline"
"SW5_MA5","18724003",94.36,94.36,2,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1,"t0to5",TRUE,105.88,89.12,89.12,"Baseline"
"SW5_MA5","18724003",44.86,44.86,2.08,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1,"t0to5",TRUE,105.88,42.37,42.37,"Baseline"
"SW5_MA5","18724003",42.29,42.29,2.17,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1,"t0to5",TRUE,105.88,39.94,39.94,"Baseline"
"SW5_MA5","18724003",134.39,134.39,2.25,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1,"t0to5",TRUE,105.88,126.93,126.93,"Baseline"
"SW5_MA5","18724003",36.79,36.79,2.33,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1,"t0to5",TRUE,105.88,34.75,34.75,"Baseline"
"SW5_MA5","18724003",104.99,104.99,2.42,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1,"t0to5",TRUE,105.88,99.16,99.16,"Baseline"
"SW5_MA5","18724003",149.57,149.57,2.5,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1,"t0to5",TRUE,105.88,141.27,141.27,"Baseline"
"SW5_MA5","18724003",65.16,65.16,2.58,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1,"t0to5",TRUE,105.88,61.54,61.54,"Baseline"
"SW5_MA5","18724003",192.26,192.26,2.67,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1,"t0to5",TRUE,105.88,181.59,181.59,"Baseline"
"SW5_MA5","18724003",299.96,299.96,2.75,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1,"t0to5",TRUE,105.88,283.31,283.31,"Baseline"
"SW5_MA5","18724003",271.62,271.62,2.83,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1,"t0to5",TRUE,105.88,256.55,256.55,"Baseline"
"SW5_MA5","18724003",118.76,118.76,2.92,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1,"t0to5",TRUE,105.88,112.17,112.17,"Baseline"
"SW5_MA5","18724003",172.37,172.37,3,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1,"t0to5",TRUE,105.88,162.8,162.8,"Baseline"
"SW5_MA5","18724003",149.19,149.19,3.08,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1,"t0to5",TRUE,105.88,140.91,140.91,"Baseline"
"SW5_MA5","18724003",155.22,155.22,3.17,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1,"t0to5",TRUE,105.88,146.61,146.61,"Baseline"
"SW5_MA5","18724003",71.14,71.14,3.25,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1,"t0to5",TRUE,105.88,67.19,67.19,"Baseline"
"SW5_MA5","18724003",205.94,205.94,3.33,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1,"t0to5",TRUE,105.88,194.51,194.51,"Baseline"
"SW5_MA5","18724003",243.31,243.31,3.42,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1,"t0to5",TRUE,105.88,229.81,229.81,"Baseline"
"SW5_MA5","18724003",168.39,168.39,3.5,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1,"t0to5",TRUE,105.88,159.05,159.05,"Baseline"
"SW5_MA5","18724003",30.19,30.19,3.58,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1,"t0to5",TRUE,105.88,28.51,28.51,"Baseline"
"SW5_MA5","18724003",93.68,93.68,3.67,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1,"t0to5",TRUE,105.88,88.48,88.48,"Baseline"
"SW5_MA5","18724003",82.49,82.49,3.75,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1,"t0to5",TRUE,105.88,77.91,77.91,"Baseline"
"SW5_MA5","18724003",46.16,46.16,3.83,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1,"t0to5",TRUE,105.88,43.6,43.6,"Baseline"
"SW5_MA5","18724003",58.03,58.03,3.92,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1,"t0to5",TRUE,105.88,54.81,54.81,"Baseline"
"SW5_MA5","18724003",54.36,54.36,4,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1,"t0to5",TRUE,105.88,51.34,51.34,"Baseline"
"SW5_MA5","18724003",63.27,63.27,4.08,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1,"t0to5",TRUE,105.88,59.76,59.76,"Baseline"
"SW5_MA5","18724003",139.9,139.9,4.17,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1,"t0to5",TRUE,105.88,132.14,132.14,"Baseline"
"SW5_MA5","18724003",68.98,68.98,4.25,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1,"t0to5",TRUE,105.88,65.15,65.15,"Baseline"
"SW5_MA5","18724003",79,79,4.33,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1,"t0to5",TRUE,105.88,74.62,74.62,"Baseline"
"SW5_MA5","18724003",193.09,193.09,4.42,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1,"t0to5",TRUE,105.88,182.37,182.37,"Baseline"
"SW5_MA5","18724003",135.84,135.84,4.5,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1,"t0to5",TRUE,105.88,128.3,128.3,"Baseline"
"SW5_MA5","18724003",56.6,56.6,4.58,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1,"t0to5",TRUE,105.88,53.46,53.46,"Baseline"
"SW5_MA5","18724003",54.16,54.16,4.67,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1,"t0to5",TRUE,105.88,51.15,51.15,"Baseline"
"SW5_MA5","18724003",243.31,243.31,4.75,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1,"t0to5",TRUE,105.88,229.81,229.81,"Baseline"
"SW5_MA5","18724003",80.29,80.29,4.83,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1,"t0to5",TRUE,105.88,75.83,75.83,"Baseline"
"SW5_MA5","18724003",125.03,125.03,4.92,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1,"t0to5",TRUE,105.88,118.09,118.09,"Baseline"
"SW5_MA5","18724005",69.13,67.79,5,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,0.98,"t0to5",TRUE,105.88,65.29,64.03,"Baseline"
"SW5_MA5","18724007",47.03,41.17,20.17,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,0.88,"t20to25",FALSE,105.88,44.42,38.89,"Post-modification"
"SW5_MA5","18724007",76.97,56.7,20.25,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,0.74,"t20to25",FALSE,105.88,72.7,53.55,"Post-modification"
"SW5_MA5","18724007",47.96,164.97,20.33,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,3.44,"t20to25",FALSE,105.88,45.3,155.82,"Post-modification"
"SW5_MA5","18724007",101.7,157.57,20.42,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1.55,"t20to25",FALSE,105.88,96.06,148.83,"Post-modification"
"SW5_MA5","18724007",47.94,161.74,20.5,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,3.37,"t20to25",FALSE,105.88,45.28,152.76,"Post-modification"
"SW5_MA5","18724007",67.79,50.02,20.58,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,0.74,"t20to25",FALSE,105.88,64.03,47.24,"Post-modification"
"SW5_MA5","18724007",47.4,53.51,20.67,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1.13,"t20to25",FALSE,105.88,44.77,50.54,"Post-modification"
"SW5_MA5","18724007",62.36,69.32,20.75,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1.11,"t20to25",FALSE,105.88,58.9,65.47,"Post-modification"
"SW5_MA5","18724007",49.18,51.1,20.83,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1.04,"t20to25",FALSE,105.88,46.45,48.26,"Post-modification"
"SW5_MA5","18724007",86.26,59.99,20.92,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,0.7,"t20to25",FALSE,105.88,81.47,56.66,"Post-modification"
"SW5_MA5","18724007",57.07,130.67,21,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,2.29,"t20to25",FALSE,105.88,53.9,123.42,"Post-modification"
"SW5_MA5","18724007",47.73,52.09,21.08,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1.09,"t20to25",FALSE,105.88,45.08,49.2,"Post-modification"
"SW5_MA5","18724007",200.81,39.85,21.17,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,0.2,"t20to25",FALSE,105.88,189.67,37.64,"Post-modification"
"SW5_MA5","18724007",134.71,182.77,21.25,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1.36,"t20to25",FALSE,105.88,127.23,172.63,"Post-modification"
"SW5_MA5","18724007",60.74,149.39,21.33,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,2.46,"t20to25",FALSE,105.88,57.37,141.1,"Post-modification"
"SW5_MA5","18724007",54.4,137.81,21.42,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,2.53,"t20to25",FALSE,105.88,51.38,130.16,"Post-modification"
"SW5_MA5","18724007",66.32,108.13,21.5,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1.63,"t20to25",FALSE,105.88,62.64,102.13,"Post-modification"
"SW5_MA5","18724007",80.65,173.71,21.58,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,2.15,"t20to25",FALSE,105.88,76.17,164.07,"Post-modification"
"SW5_MA5","18724007",55.49,131.15,21.67,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,2.36,"t20to25",FALSE,105.88,52.41,123.87,"Post-modification"
"SW5_MA5","18724007",75.38,114.81,21.75,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,1.52,"t20to25",FALSE,105.88,71.2,108.44,"Post-modification"
"SW5_MA5","18724007",53.56,157.91,21.83,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,2.95,"t20to25",FALSE,105.88,50.59,149.15,"Post-modification"
"SW5_MA5","18724007",49.39,235.2,21.92,"","Male",NA,NA,NA,NA,"Glutamate","Control","2","","",NA,NA,4.76,"t20to25",FALSE,105.88,46.65,222.15,"Post-modification"
